StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Sentiment,Emotion,Topic
12,Student_12,Instructor,9,B,Instructor_4,,Supported students,Neutral,neutral,38
12,Student_12,Instructor,10,C,Instructor_4,,Overall very good teacher,Positive,joy,93
13,Student_13,Online Education,1,A,,,Platform was reliable,Neutral,neutral,30
13,Student_13,Online Education,2,C,,,Sometimes faced errors,Neutral,sadness,31
13,Student_13,Online Education,3,D,,,Lectures were useful,Positive,neutral,84
13,Student_13,Online Education,4,B,,,Quizzes were well made,Neutral,neutral,29
13,Student_13,Online Education,5,A,,,Study material was good,Positive,joy,41
13,Student_13,Online Education,6,C,,,Interface needs updates,Neutral,neutral,53
13,Student_13,Online Education,7,D,,,Assignments were helpful,Neutral,neutral,17
13,Student_13,Online Education,8,B,,,Navigation was simple,Neutral,neutral,53
13,Student_13,Online Education,9,A,,,Overall good experience,Positive,joy,27
13,Student_13,Online Education,10,B,,,Platform worked fine,Positive,neutral,44
13,Student_13,Course,1,D,,Course_5,Course was well structured,Neutral,neutral,13
13,Student_13,Course,2,A,,Course_5,Assignments were helpful,Neutral,neutral,17
13,Student_13,Course,3,C,,Course_5,Examples improved clarity,Neutral,neutral,-1
13,Student_13,Course,4,B,,Course_5,Quizzes tested knowledge,Neutral,neutral,64
13,Student_13,Course,5,A,,Course_5,Some topics were hard,Negative,neutral,50
13,Student_13,Course,6,D,,Course_5,Course improved understanding,Neutral,neutral,-1
13,Student_13,Course,7,C,,Course_5,Learning material was clear,Positive,neutral,-1
13,Student_13,Course,8,B,,Course_5,Could add case studies,Neutral,neutral,19
13,Student_13,Course,9,A,,Course_5,Useful practical examples,Positive,neutral,15
13,Student_13,Course,10,C,,Course_5,Overall a good course,Positive,joy,100
13,Student_13,Instructor,1,A,Instructor_5,,Instructor explained well,Neutral,neutral,72
13,Student_13,Instructor,2,B,Instructor_5,,Answered all doubts,Neutral,fear,37
13,Student_13,Instructor,3,C,Instructor_5,,Encouraged learning,Neutral,joy,38
13,Student_13,Instructor,4,D,Instructor_5,,Gave good examples,Positive,joy,34
13,Student_13,Instructor,5,A,Instructor_5,,Sometimes too quick,Positive,surprise,26
13,Student_13,Instructor,6,B,Instructor_5,,Provided feedback,Neutral,neutral,24
13,Student_13,Instructor,7,C,Instructor_5,,Interactive class,Neutral,neutral,51
13,Student_13,Instructor,8,D,Instructor_5,,Kept students engaged,Neutral,disgust,38
13,Student_13,Instructor,9,B,Instructor_5,,Motivated students,Neutral,neutral,0
13,Student_13,Instructor,10,A,Instructor_5,,Overall a great teacher,Positive,joy,-1
StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Neutral,neutral,24
14,Student_14,Online Education,1,B,,,Platform was easy to use,Positive,neutral,78
14,Student_14,Online Education,2,C,,,Faced slow speed sometimes,Negative,fear,26
14,Student_14,Online Education,3,D,,,Video lectures were good,Positive,joy,88
14,Student_14,Online Education,4,A,,,Quizzes helped learning,Neutral,neutral,29
14,Student_14,Online Education,5,B,,,Assignments were manageable,Neutral,neutral,17
14,Student_14,Online Education,6,D,,,Study material was clear,Positive,neutral,-1
14,Student_14,Online Education,7,A,,,Navigation was smooth,Positive,neutral,69
14,Student_14,Online Education,8,C,,,System was stable,Neutral,neutral,7
14,Student_14,Online Education,9,B,,,Overall good experience,Positive,joy,27
14,Student_14,Online Education,10,A,,,Helpful online platform,Neutral,neutral,78
14,Student_14,Course,1,A,,Course_6,Course content was detailed,Positive,neutral,13
14,Student_14,Course,2,C,,Course_6,Assignments were helpful,Neutral,neutral,17
14,Student_14,Course,3,B,,Course_6,Examples were practical,Neutral,neutral,15
14,Student_14,Course,4,D,,Course_6,Quizzes were engaging,Positive,neutral,81
14,Student_14,Course,5,A,,Course_6,Some concepts were hard,Negative,neutral,67
14,Student_14,Course,6,C,,Course_6,Course improved knowledge,Neutral,neutral,75
14,Student_14,Course,7,B,,Course_6,Learning material was clear,Positive,neutral,-1
14,Student_14,Course,8,D,,Course_6,Could add more exercises,Positive,neutral,65
14,Student_14,Course,9,A,,Course_6,Useful real-world examples,Positive,neutral,15
14,Student_14,Course,10,C,,Course_6,Overall valuable course,Neutral,joy,-1
14,Student_14,Instructor,1,B,Instructor_6,,Instructor explained well,Neutral,neutral,72
14,Student_14,Instructor,2,A,Instructor_6,,Answered questions,Neutral,neutral,8
14,Student_14,Instructor,3,C,Instructor_6,,Encouraged students,Neutral,joy,38
14,Student_14,Instructor,4,D,Instructor_6,,Used examples effectively,Positive,neutral,15
14,Student_14,Instructor,5,A,Instructor_6,,Sometimes too fast,Positive,neutral,26
14,Student_14,Instructor,6,C,Instructor_6,,Provided feedback,Neutral,neutral,24
14,Student_14,Instructor,7,B,Instructor_6,,Interactive class,Neutral,neutral,51
14,Student_14,Instructor,8,D,Instructor_6,,Kept students engaged,Neutral,disgust,38
14,Student_14,Instructor,9,A,Instructor_6,,Motivated learners,Neutral,neutral,0
14,Student_14,Instructor,10,C,Instructor_6,,Overall a good teacher,Positive,joy,93
15,Student_15,Online Education,1,C,,,Platform was reliable,Neutral,neutral,30
15,Student_15,Online Education,2,A,,,Faced login issues,Neutral,sadness,76
15,Student_15,Online Education,3,D,,,Video quality was good,Positive,neutral,-1
15,Student_15,Online Education,4,B,,,Quizzes helped practice,Neutral,neutral,29
15,Student_15,Online Education,5,C,,,Assignments were useful,Positive,neutral,17
15,Student_15,Online Education,6,A,,,Interface was user-friendly,Neutral,neutral,53
15,Student_15,Online Education,7,D,,,Study material was good,Positive,joy,41
15,Student_15,Online Education,8,B,,,Navigation was simple,Neutral,neutral,53
15,Student_15,Online Education,9,C,,,System was stable,Neutral,neutral,7
15,Student_15,Online Education,10,A,,,Overall good platform,Positive,neutral,44
15,Student_15,Course,1,B,,Course_1,Course content was clear,Positive,neutral,13
15,Student_15,Course,2,A,,Course_1,Assignments improved learning,Neutral,neutral,79
15,Student_15,Course,3,C,,Course_1,Examples helped understanding,Neutral,neutral,34
15,Student_15,Course,4,D,,Course_1,Quizzes tested knowledge,Neutral,neutral,64
15,Student_15,Course,5,B,,Course_1,Some parts were difficult,Negative,neutral,50
15,Student_15,Course,6,A,,Course_1,Course enhanced skills,Neutral,neutral,-1
15,Student_15,Course,7,C,,Course_1,Learning resources were good,Positive,neutral,68
15,Student_15,Course,8,D,,Course_1,Could include more cases,Positive,neutral,19
15,Student_15,Course,9,A,,Course_1,Helpful practical content,Neutral,neutral,47
15,Student_15,Course,10,B,,Course_1,Overall useful course,Positive,neutral,13
15,Student_15,Instructor,1,A,Instructor_1,,Instructor explained concepts well,Neutral,neutral,-1
15,Student_15,Instructor,2,C,Instructor_1,,Answered doubts,Neutral,fear,37
15,Student_15,Instructor,3,B,Instructor_1,,Encouraged learning,Neutral,joy,38
15,Student_15,Instructor,4,D,Instructor_1,,Used examples effectively,Positive,neutral,15
15,Student_15,Instructor,5,A,Instructor_1,,Sometimes fast-paced,Neutral,neutral,32
15,Student_15,Instructor,6,B,Instructor_1,,Provided good feedback,Positive,neutral,24
15,Student_15,Instructor,7,C,Instructor_1,,Interactive teaching,Neutral,neutral,51
15,Student_15,Instructor,8,D,Instructor_1,,Kept class engaging,Positive,neutral,-1
15,Student_15,Instructor,9,A,Instructor_1,,Motivated students,Neutral,neutral,0
15,Student_15,Instructor,10,C,Instructor_1,,Overall very good teacher,Positive,joy,93
16,Student_16,Online Education,1,D,,,Platform was stable,Neutral,neutral,30
16,Student_16,Online Education,2,B,,,Sometimes faced errors,Neutral,sadness,31
16,Student_16,Online Education,3,A,,,Video lectures were helpful,Neutral,neutral,88
16,Student_16,Online Education,4,C,,,Quizzes tested concepts,Neutral,neutral,64
16,Student_16,Online Education,5,D,,,Assignments were manageable,Neutral,neutral,17
16,Student_16,Online Education,6,B,,,Interface was easy,Positive,neutral,53
16,Student_16,Online Education,7,A,,,Study material was good,Positive,joy,41
16,Student_16,Online Education,8,C,,,Navigation was smooth,Positive,neutral,69
16,Student_16,Online Education,9,B,,,System was reliable,Neutral,neutral,31
16,Student_16,Online Education,10,A,,,Overall positive experience,Positive,joy,48
16,Student_16,Course,1,C,,Course_2,Course was well structured,Neutral,neutral,13
16,Student_16,Course,2,B,,Course_2,Assignments tested skills,Neutral,neutral,79
16,Student_16,Course,3,A,,Course_2,Examples were useful,Positive,neutral,62
16,Student_16,Course,4,D,,Course_2,Quizzes improved knowledge,Neutral,neutral,64
16,Student_16,Course,5,C,,Course_2,Some topics were tough,Negative,disgust,50
16,Student_16,Course,6,A,,Course_2,Learning material was great,Positive,joy,68
16,Student_16,Course,7,B,,Course_2,Course improved clarity,Neutral,neutral,-1
16,Student_16,Course,8,D,,Course_2,Could include more exercises,Positive,neutral,65
16,Student_16,Course,9,A,,Course_2,Helpful for understanding,Neutral,neutral,34
16,Student_16,Course,10,C,,Course_2,Overall a valuable course,Neutral,joy,-1
16,Student_16,Instructor,1,B,Instructor_2,,Instructor explained clearly,Positive,neutral,23
16,Student_16,Instructor,2,C,Instructor_2,,Answered questions,Neutral,neutral,8
16,Student_16,Instructor,3,A,Instructor_2,,Encouraged learning,Neutral,joy,38
16,Student_16,Instructor,4,D,Instructor_2,,Gave good examples,Positive,joy,34
16,Student_16,Instructor,5,B,Instructor_2,,Sometimes lectures were fast,Positive,surprise,84
16,Student_16,Instructor,6,C,Instructor_2,,Provided notes,Neutral,neutral,4
16,Student_16,Instructor,7,D,Instructor_2,,Interactive teaching,Neutral,neutral,51
16,Student_16,Instructor,8,A,Instructor_2,,Maintained discipline,Neutral,sadness,1
16,Student_16,Instructor,9,C,Instructor_2,,Motivated students,Neutral,neutral,0
16,Student_16,Instructor,10,B,Instructor_2,,Overall a very good teacher,Positive,joy,93
StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments,Neutral,neutral,24
17,Student_17,Online Education,1,A,,,Platform was easy to use,Positive,neutral,78
17,Student_17,Online Education,2,D,,,Faced some lag issues,Neutral,sadness,14
17,Student_17,Online Education,3,B,,,Lectures were clear,Positive,neutral,109
17,Student_17,Online Education,4,C,,,Quizzes tested knowledge,Neutral,neutral,64
17,Student_17,Online Education,5,A,,,Assignments were simple,Neutral,neutral,40
17,Student_17,Online Education,6,B,,,Navigation was smooth,Positive,neutral,69
17,Student_17,Online Education,7,C,,,Study material was good,Positive,joy,41
17,Student_17,Online Education,8,D,,,System was reliable,Neutral,neutral,31
17,Student_17,Online Education,9,A,,,Easy access to content,Positive,neutral,52
17,Student_17,Online Education,10,B,,,Overall good experience,Positive,joy,27
17,Student_17,Course,1,B,,Course_3,Course was well organized,Neutral,neutral,46
17,Student_17,Course,2,A,,Course_3,Assignments improved clarity,Neutral,neutral,-1
17,Student_17,Course,3,C,,Course_3,Examples were very helpful,Positive,neutral,34
17,Student_17,Course,4,D,,Course_3,Quizzes were engaging,Positive,neutral,81
17,Student_17,Course,5,B,,Course_3,Some topics were hard,Negative,neutral,50
17,Student_17,Course,6,C,,Course_3,Learning material was clear,Positive,neutral,-1
17,Student_17,Course,7,A,,Course_3,Course improved knowledge,Neutral,neutral,75
17,Student_17,Course,8,D,,Course_3,Needed more case studies,Positive,neutral,19
17,Student_17,Course,9,C,,Course_3,Practical applications included,Neutral,neutral,6
17,Student_17,Course,10,B,,Course_3,Overall useful course,Positive,neutral,13
17,Student_17,Instructor,1,C,Instructor_3,,Instructor explained clearly,Positive,neutral,23
17,Student_17,Instructor,2,A,Instructor_3,,Answered questions well,Neutral,neutral,8
17,Student_17,Instructor,3,D,Instructor_3,,Encouraged participation,Neutral,joy,3
17,Student_17,Instructor,4,B,Instructor_3,,Used examples effectively,Positive,neutral,15
17,Student_17,Instructor,5,C,Instructor_3,,Sometimes lectures were fast,Positive,surprise,84
17,Student_17,Instructor,6,A,Instructor_3,,Provided feedback,Neutral,neutral,24
17,Student_17,Instructor,7,B,Instructor_3,,Interactive style,Neutral,neutral,5
17,Student_17,Instructor,8,D,Instructor_3,,Maintained discipline,Neutral,sadness,1
17,Student_17,Instructor,9,C,Instructor_3,,Motivated students,Neutral,neutral,0
17,Student_17,Instructor,10,A,Instructor_3,,Overall excellent teacher,Positive,joy,82
18,Student_18,Online Education,1,D,,,Platform worked well,Neutral,neutral,44
18,Student_18,Online Education,2,B,,,Faced login delays,Neutral,sadness,14
18,Student_18,Online Education,3,A,,,Video lectures were clear,Positive,neutral,109
18,Student_18,Online Education,4,C,,,Quizzes tested knowledge,Neutral,neutral,64
18,Student_18,Online Education,5,B,,,Assignments were good,Positive,neutral,40
18,Student_18,Online Education,6,A,,,Navigation was smooth,Positive,neutral,69
18,Student_18,Online Education,7,C,,,Interface was user-friendly,Neutral,neutral,53
18,Student_18,Online Education,8,D,,,Study material was available,Positive,neutral,41
18,Student_18,Online Education,9,B,,,System was reliable,Neutral,neutral,31
18,Student_18,Online Education,10,A,,,Overall positive experience,Positive,joy,48
18,Student_18,Course,1,C,,Course_4,Course content was well structured,Neutral,neutral,13
18,Student_18,Course,2,B,,Course_4,Assignments improved learning,Neutral,neutral,79
18,Student_18,Course,3,A,,Course_4,Examples helped clarity,Neutral,neutral,-1
18,Student_18,Course,4,D,,Course_4,Quizzes were engaging,Positive,neutral,81
18,Student_18,Course,5,C,,Course_4,Some concepts were difficult,Negative,neutral,67
18,Student_18,Course,6,A,,Course_4,Course enhanced skills,Neutral,neutral,-1
18,Student_18,Course,7,B,,Course_4,Learning resources were useful,Positive,neutral,68
18,Student_18,Course,8,D,,Course_4,Could add more practical tasks,Positive,neutral,73
18,Student_18,Course,9,C,,Course_4,Applied knowledge well,Neutral,neutral,75
18,Student_18,Course,10,A,,Course_4,Overall a good course,Positive,joy,100
18,Student_18,Instructor,1,B,Instructor_4,,Instructor explained concepts,Neutral,neutral,-1
18,Student_18,Instructor,2,A,Instructor_4,,Answered doubts,Neutral,fear,37
18,Student_18,Instructor,3,D,Instructor_4,,Encouraged interaction,Neutral,joy,115
18,Student_18,Instructor,4,C,Instructor_4,,Shared good examples,Positive,neutral,85
18,Student_18,Instructor,5,B,Instructor_4,,Sometimes too quick,Positive,surprise,26
18,Student_18,Instructor,6,D,Instructor_4,,Provided notes,Neutral,neutral,4
18,Student_18,Instructor,7,A,Instructor_4,,Interactive lectures,Neutral,neutral,-1
18,Student_18,Instructor,8,C,Instructor_4,,Maintained discipline,Neutral,sadness,1
18,Student_18,Instructor,9,B,Instructor_4,,Motivated students,Neutral,neutral,0
18,Student_18,Instructor,10,A,Instructor_4,,Overall excellent teacher,Positive,joy,82
19,Student_19,Online Education,1,C,,,Platform was stable,Neutral,neutral,30
19,Student_19,Online Education,2,D,,,Sometimes slow,Negative,neutral,18
19,Student_19,Online Education,3,B,,,Lectures were clear,Positive,neutral,109
19,Student_19,Online Education,4,A,,,Quizzes were good,Positive,joy,29
19,Student_19,Online Education,5,D,,,Assignments were relevant,Positive,neutral,57
19,Student_19,Online Education,6,C,,,Navigation was smooth,Positive,neutral,69
19,Student_19,Online Education,7,B,,,Study material was helpful,Neutral,neutral,41
19,Student_19,Online Education,8,A,,,System was reliable,Neutral,neutral,31
19,Student_19,Online Education,9,D,,,Platform was easy to access,Positive,neutral,78
19,Student_19,Online Education,10,C,,,Overall good experience,Positive,joy,27
19,Student_19,Course,1,A,,Course_5,Course was detailed,Positive,neutral,13
19,Student_19,Course,2,C,,Course_5,Assignments were relevant,Positive,neutral,57
19,Student_19,Course,3,B,,Course_5,Examples helped understanding,Neutral,neutral,34
19,Student_19,Course,4,D,,Course_5,Quizzes tested knowledge,Neutral,neutral,64
19,Student_19,Course,5,C,,Course_5,Some topics were tough,Negative,disgust,50
19,Student_19,Course,6,B,,Course_5,Course improved clarity,Neutral,neutral,-1
19,Student_19,Course,7,A,,Course_5,Learning resources were useful,Positive,neutral,68
19,Student_19,Course,8,D,,Course_5,Could include more practice,Positive,neutral,65
19,Student_19,Course,9,C,,Course_5,Practical applications included,Neutral,neutral,6
19,Student_19,Course,10,A,,Course_5,Overall useful course,Positive,neutral,13
19,Student_19,Instructor,1,B,Instructor_5,,Instructor explained clearly,Positive,neutral,23
19,Student_19,Instructor,2,D,Instructor_5,,Answered all queries,Neutral,neutral,92
19,Student_19,Instructor,3,A,Instructor_5,,Encouraged participation,Neutral,joy,3
19,Student_19,Instructor,4,C,Instructor_5,,Used examples effectively,Positive,neutral,15
19,Student_19,Instructor,5,B,Instructor_5,,Sometimes fast,Positive,neutral,18
19,Student_19,Instructor,6,D,Instructor_5,,Provided feedback,Neutral,neutral,24
19,Student_19,Instructor,7,A,Instructor_5,,Interactive style,Neutral,neutral,5
19,Student_19,Instructor,8,C,Instructor_5,,Maintained discipline,Neutral,sadness,1
19,Student_19,Instructor,9,B,Instructor_5,,Motivated students,Neutral,neutral,0
