StudentID,Name,FormType,MCQ_Number,Answer,InstructorName,CourseName,Comments
17,Student_17,Online Education,5,A,,,Assignments were simple
17,Student_17,Online Education,6,B,,,Navigation was smooth
17,Student_17,Online Education,7,C,,,Study material was good
17,Student_17,Online Education,8,D,,,System was reliable
17,Student_17,Online Education,9,A,,,Easy access to content
17,Student_17,Online Education,10,B,,,Overall good experience

17,Student_17,Course,1,B,,Course_3,Course was well organized
17,Student_17,Course,2,A,,Course_3,Assignments improved clarity
17,Student_17,Course,3,C,,Course_3,Examples were very helpful
17,Student_17,Course,4,D,,Course_3,Quizzes were engaging
17,Student_17,Course,5,B,,Course_3,Some topics were hard
17,Student_17,Course,6,C,,Course_3,Learning material was clear
17,Student_17,Course,7,A,,Course_3,Course improved knowledge
17,Student_17,Course,8,D,,Course_3,Needed more case studies
17,Student_17,Course,9,C,,Course_3,Practical applications included
17,Student_17,Course,10,B,,Course_3,Overall useful course

17,Student_17,Instructor,1,C,Instructor_3,,Instructor explained clearly
17,Student_17,Instructor,2,A,Instructor_3,,Answered questions well
17,Student_17,Instructor,3,D,Instructor_3,,Encouraged participation
17,Student_17,Instructor,4,B,Instructor_3,,Used examples effectively
17,Student_17,Instructor,5,C,Instructor_3,,Sometimes lectures were fast
17,Student_17,Instructor,6,A,Instructor_3,,Provided feedback
17,Student_17,Instructor,7,B,Instructor_3,,Interactive style
17,Student_17,Instructor,8,D,Instructor_3,,Maintained discipline
17,Student_17,Instructor,9,C,Instructor_3,,Motivated students
17,Student_17,Instructor,10,A,Instructor_3,,Overall excellent teacher

18,Student_18,Online Education,1,D,,,Platform worked well
18,Student_18,Online Education,2,B,,,Faced login delays
18,Student_18,Online Education,3,A,,,Video lectures were clear
18,Student_18,Online Education,4,C,,,Quizzes tested knowledge
18,Student_18,Online Education,5,B,,,Assignments were good
18,Student_18,Online Education,6,A,,,Navigation was smooth
18,Student_18,Online Education,7,C,,,Interface was user-friendly
18,Student_18,Online Education,8,D,,,Study material was available
18,Student_18,Online Education,9,B,,,System was reliable
18,Student_18,Online Education,10,A,,,Overall positive experience

18,Student_18,Course,1,C,,Course_4,Course content was well structured
18,Student_18,Course,2,B,,Course_4,Assignments improved learning
18,Student_18,Course,3,A,,Course_4,Examples helped clarity
18,Student_18,Course,4,D,,Course_4,Quizzes were engaging
18,Student_18,Course,5,C,,Course_4,Some concepts were difficult
18,Student_18,Course,6,A,,Course_4,Course enhanced skills
18,Student_18,Course,7,B,,Course_4,Learning resources were useful
18,Student_18,Course,8,D,,Course_4,Could add more practical tasks
18,Student_18,Course,9,C,,Course_4,Applied knowledge well
18,Student_18,Course,10,A,,Course_4,Overall a good course

18,Student_18,Instructor,1,B,Instructor_4,,Instructor explained concepts
18,Student_18,Instructor,2,A,Instructor_4,,Answered doubts
18,Student_18,Instructor,3,D,Instructor_4,,Encouraged interaction
18,Student_18,Instructor,4,C,Instructor_4,,Shared good examples
18,Student_18,Instructor,5,B,Instructor_4,,Sometimes too quick
18,Student_18,Instructor,6,D,Instructor_4,,Provided notes
18,Student_18,Instructor,7,A,Instructor_4,,Interactive lectures
18,Student_18,Instructor,8,C,Instructor_4,,Maintained discipline
18,Student_18,Instructor,9,B,Instructor_4,,Motivated students
18,Student_18,Instructor,10,A,Instructor_4,,Overall excellent teacher

19,Student_19,Online Education,1,C,,,Platform was stable
19,Student_19,Online Education,2,D,,,Sometimes slow
19,Student_19,Online Education,3,B,,,Lectures were clear
19,Student_19,Online Education,4,A,,,Quizzes were good
19,Student_19,Online Education,5,D,,,Assignments were relevant
19,Student_19,Online Education,6,C,,,Navigation was smooth
19,Student_19,Online Education,7,B,,,Study material was helpful
19,Student_19,Online Education,8,A,,,System was reliable
19,Student_19,Online Education,9,D,,,Platform was easy to access
19,Student_19,Online Education,10,C,,,Overall good experience

19,Student_19,Course,1,A,,Course_5,Course was detailed
19,Student_19,Course,2,C,,Course_5,Assignments were relevant
19,Student_19,Course,3,B,,Course_5,Examples helped understanding
19,Student_19,Course,4,D,,Course_5,Quizzes tested knowledge
19,Student_19,Course,5,C,,Course_5,Some topics were tough
19,Student_19,Course,6,B,,Course_5,Course improved clarity
19,Student_19,Course,7,A,,Course_5,Learning resources were useful
19,Student_19,Course,8,D,,Course_5,Could include more practice
19,Student_19,Course,9,C,,Course_5,Practical applications included
19,Student_19,Course,10,A,,Course_5,Overall useful course

19,Student_19,Instructor,1,B,Instructor_5,,Instructor explained clearly
19,Student_19,Instructor,2,D,Instructor_5,,Answered all queries
19,Student_19,Instructor,3,A,Instructor_5,,Encouraged participation
19,Student_19,Instructor,4,C,Instructor_5,,Used examples effectively
19,Student_19,Instructor,5,B,Instructor_5,,Sometimes fast
19,Student_19,Instructor,6,D,Instructor_5,,Provided feedback
19,Student_19,Instructor,7,A,Instructor_5,,Interactive style
19,Student_19,Instructor,8,C,Instructor_5,,Maintained discipline
19,Student_19,Instructor,9,B,Instructor_5,,Motivated students
19,Student_19,Instructor,10,A,Instructor_5,,Overall very good teacher

20,Student_20,Online Education,1,B,,,Platform was responsive
20,Student_20,Online Education,2,A,,,Login process was smooth
20,Student_20,Online Education,3,C,,,Video quality was good
20,Student_20,Online Education,4,D,,,Quizzes were interactive
20,Student_20,Online Education,5,B,,,Assignments were relevant
20,Student_20,Online Education,6,C,,,Navigation was simple
20,Student_20,Online Education,7,A,,,Study resources were available
20,Student_20,Online Education,8,D,,,System rarely crashed
20,Student_20,Online Education,9,B,,,Easy access to content
20,Student_20,Online Education,10,C,,,Overall positive experience

20,Student_20,Course,1,C,,Course_6,Course was well structured
20,Student_20,Course,2,A,,Course_6,Assignments enhanced learning
20,Student_20,Course,3,D,,Course_6,Examples were useful
20,Student_20,Course,4,B,,Course_6,Quizzes improved clarity
20,Student_20,Course,5,C,,Course_6,Some parts were challenging
20,Student_20,Course,6,A,,Course_6,Learning outcomes were clear
20,Student_20,Course,7,B,,Course_6,Study material was sufficient
20,Student_20,Course,8,D,,Course_6,Could use more real-world cases
20,Student_20,Course,9,C,,Course_6,Applied knowledge effectively
20,Student_20,Course,10,A,,Course_6,Overall valuable course

20,Student_20,Instructor,1,A,Instructor_6,,Instructor explained thoroughly
20,Student_20,Instructor,2,C,Instructor_6,,Answered doubts clearly
20,Student_20,Instructor,3,D,Instructor_6,,Encouraged interaction
20,Student_20,Instructor,4,B,Instructor_6,,Used examples effectively
20,Student_20,Instructor,5,A,Instructor_6,,Sometimes lectures were fast
20,Student_20,Instructor,6,C,Instructor_6,,Provided constructive feedback
20,Student_20,Instructor,7,B,Instructor_6,,Interactive teaching style
20,Student_20,Instructor,8,D,Instructor_6,,Maintained class discipline
20,Student_20,Instructor,9,C,Instructor_6,,Motivated students
20,Student_20,Instructor,10,A,Instructor_6,,Overall excellent teacher

21,Student_21,Online Education,1,A,,,Platform was reliable
21,Student_21,Online Education,2,C,,,Login worked smoothly
21,Student_21,Online Education,3,B,,,Video lectures were clear
21,Student_21,Online Education,4,D,,,Quizzes were engaging
21,Student_21,Online Education,5,A,,,Assignments were relevant
21,Student_21,Online Education,6,C,,,Navigation was simple
21,Student_21,Online Education,7,D,,,Study resources were available
21,Student_21,Online Education,8,B,,,System was stable
21,Student_21,Online Education,9,A,,,Platform rarely crashed
21,Student_21,Online Education,10,C,,,Overall good experience

21,Student_21,Course,1,C,,Course_7,Course was well designed
21,Student_21,Course,2,D,,Course_7,Assignments improved clarity
21,Student_21,Course,3,B,,Course_7,Examples were useful
21,Student_21,Course,4,A,,Course_7,Quizzes tested knowledge
21,Student_21,Course,5,C,,Course_7,Some topics were challenging
21,Student_21,Course,6,D,,Course_7,Learning resources were good
21,Student_21,Course,7,A,,Course_7,Course enhanced knowledge
21,Student_21,Course,8,B,,Course_7,Could use more practice
21,Student_21,Course,9,C,,Course_7,Practical applications included
21,Student_21,Course,10,A,,Course_7,Overall effective course

21,Student_21,Instructor,1,B,Instructor_7,,Instructor explained clearly
21,Student_21,Instructor,2,A,Instructor_7,,Answered questions
21,Student_21,Instructor,3,D,Instructor_7,,Encouraged participation
21,Student_21,Instructor,4,C,Instructor_7,,Used examples well
21,Student_21,Instructor,5,B,Instructor_7,,Sometimes rushed
21,Student_21,Instructor,6,A,Instructor_7,,Provided useful feedback
21,Student_21,Instructor,7,D,Instructor_7,,Interactive teaching
21,Student_21,Instructor,8,C,Instructor_7,,Maintained discipline
21,Student_21,Instructor,9,A,Instructor_7,,Motivated students
21,Student_21,Instructor,10,B,Instructor_7,,Overall great teacher

22,Student_22,Online Education,1,B,,,Platform was easy to use
22,Student_22,Online Education,2,D,,,Faced occasional delays
22,Student_22,Online Education,3,A,,,Lectures streamed well
22,Student_22,Online Education,4,C,,,Quizzes were relevant
22,Student_22,Online Education,5,B,,,Assignments were clear
22,Student_22,Online Education,6,D,,,Navigation was smooth
22,Student_22,Online Education,7,A,,,Study resources were sufficient
22,Student_22,Online Education,8,C,,,System worked reliably
22,Student_22,Online Education,9,B,,,Easy content access
22,Student_22,Online Education,10,D,,,Overall positive experience

22,Student_22,Course,1,A,,Course_8,Course was engaging
22,Student_22,Course,2,C,,Course_8,Assignments were practical
22,Student_22,Course,3,D,,Course_8,Examples helped understanding
22,Student_22,Course,4,B,,Course_8,Quizzes tested clarity
22,Student_22,Course,5,A,,Course_8,Some concepts were difficult
22,Student_22,Course,6,C,,Course_8,Learning materials were good
22,Student_22,Course,7,D,,Course_8,Real-world cases needed
22,Student_22,Course,8,B,,Course_8,Course improved knowledge
22,Student_22,Course,9,A,,Course_8,Practical applications included
22,Student_22,Course,10,C,,Course_8,Overall useful course

22,Student_22,Instructor,1,C,Instructor_8,,Instructor explained concepts
22,Student_22,Instructor,2,B,Instructor_8,,Answered questions
22,Student_22,Instructor,3,D,Instructor_8,,Encouraged students
22,Student_22,Instructor,4,A,Instructor_8,,Used real-life examples
22,Student_22,Instructor,5,C,Instructor_8,,Sometimes rushed topics
22,Student_22,Instructor,6,B,Instructor_8,,Gave detailed feedback
22,Student_22,Instructor,7,D,Instructor_8,,Interactive teaching
22,Student_22,Instructor,8,A,Instructor_8,,Maintained discipline
22,Student_22,Instructor,9,C,Instructor_8,,Motivated students
22,Student_22,Instructor,10,B,Instructor_8,,Overall excellent teacher

23,Student_23,Online Education,1,C,,,Platform was reliable
23,Student_23,Online Education,2,A,,,Login was smooth
23,Student_23,Online Education,3,B,,,Video lectures were clear
23,Student_23,Online Education,4,D,,,Quizzes were interactive
23,Student_23,Online Education,5,A,,,Assignments were relevant
23,Student_23,Online Education,6,C,,,Navigation was user-friendly
23,Student_23,Online Education,7,D,,,Study materials were available
23,Student_23,Online Education,8,B,,,System rarely failed
23,Student_23,Online Education,9,A,,,Platform was fast
23,Student_23,Online Education,10,C,,,Overall smooth experience

23,Student_23,Course,1,B,,Course_9,Course was well prepared
23,Student_23,Course,2,D,,Course_9,Assignments helped clarity
23,Student_23,Course,3,A,,Course_9,Examples supported learning
23,Student_23,Course,4,C,,Course_9,Quizzes were fair
23,Student_23,Course,5,B,,Course_9,Some concepts were tough
23,Student_23,Course,6,D,,Course_9,Course was interactive
23,Student_23,Course,7,A,,Course_9,Study resources were helpful
23,Student_23,Course,8,C,,Course_9,Could add more practice
23,Student_23,Course,9,B,,Course_9,Knowledge was applied
23,Student_23,Course,10,D,,Course_9,Overall a good course

23,Student_23,Instructor,1,A,Instructor_9,,Instructor was clear
23,Student_23,Instructor,2,B,Instructor_9,,Answered queries
23,Student_23,Instructor,3,D,Instructor_9,,Encouraged interaction
23,Student_23,Instructor,4,C,Instructor_9,,Shared examples
23,Student_23,Instructor,5,A,Instructor_9,,Sometimes quick paced
23,Student_23,Instructor,6,B,Instructor_9,,Provided feedback
23,Student_23,Instructor,7,D,Instructor_9,,Interactive teaching style
23,Student_23,Instructor,8,C,Instructor_9,,Maintained discipline
23,Student_23,Instructor,9,B,Instructor_9,,Motivated students
23,Student_23,Instructor,10,A,Instructor_9,,Overall excellent teacher

24,Student_24,Online Education,1,D,,,Platform was easy to navigate
24,Student_24,Online Education,2,B,,,Login was smooth
24,Student_24,Online Education,3,A,,,Lectures were accessible
24,Student_24,Online Education,4,C,,,Quizzes tested knowledge
24,Student_24,Online Education,5,D,,,Assignments were useful
24,Student_24,Online Education,6,A,,,System was reliable
24,Student_24,Online Education,7,C,,,Navigation was clear
24,Student_24,Online Education,8,B,,,Study material was available
24,Student_24,Online Education,9,A,,,Platform rarely crashed
24,Student_24,Online Education,10,D,,,Overall smooth experience

24,Student_24,Course,1,C,,Course_10,Course content was well designed
24,Student_24,Course,2,A,,Course_10,Assignments helped understanding
24,Student_24,Course,3,B,,Course_10,Examples clarified concepts
24,Student_24,Course,4,D,,Course_10,Quizzes were fair
24,Student_24,Course,5,C,,Course_10,Some topics were difficult
24,Student_24,Course,6,A,,Course_10,Study resources were sufficient
24,Student_24,Course,7,B,,Course_10,Learning outcomes were clear
24,Student_24,Course,8,D,,Course_10,Needed more practical tasks
24,Student_24,Course,9,C,,Course_10,Applications included
24,Student_24,Course,10,A,,Course_10,Overall effective course

24,Student_24,Instructor,1,B,Instructor_10,,Instructor explained well
24,Student_24,Instructor,2,C,Instructor_10,,Answered doubts
24,Student_24,Instructor,3,A,Instructor_10,,Encouraged participation
24,Student_24,Instructor,4,D,Instructor_10,,Shared useful examples
24,Student_24,Instructor,5,C,Instructor_10,,Sometimes rushed
24,Student_24,Instructor,6,A,Instructor_10,,Provided feedback
24,Student_24,Instructor,7,B,Instructor_10,,Interactive teaching
24,Student_24,Instructor,8,D,Instructor_10,,Maintained discipline
24,Student_24,Instructor,9,C,Instructor_10,,Motivated students
24,Student_24,Instructor,10,A,Instructor_10,,Overall very good teacher

25,Student_25,Online Education,1,A,,,Platform worked smoothly
25,Student_25,Online Education,2,C,,,Login was reliable
25,Student_25,Online Education,3,D,,,Lectures were easy to access
25,Student_25,Online Education,4,B,,,Quizzes were engaging
25,Student_25,Online Education,5,A,,,Assignments were relevant
25,Student_25,Online Education,6,D,,,Navigation was smooth
25,Student_25,Online Education,7,B,,,Study resources were helpful
25,Student_25,Online Education,8,C,,,System was stable
25,Student_25,Online Education,9,A,,,Platform rarely failed
25,Student_25,Online Education,10,D,,,Overall great experience

25,Student_25,Course,1,B,,Course_11,Course was interesting
25,Student_25,Course,2,D,,Course_11,Assignments improved skills
25,Student_25,Course,3,C,,Course_11,Examples were helpful
25,Student_25,Course,4,A,,Course_11,Quizzes were well designed
25,Student_25,Course,5,B,,Course_11,Some concepts were hard
25,Student_25,Course,6,C,,Course_11,Learning outcomes were clear
25,Student_25,Course,7,A,,Course_11,Resources were good
25,Student_25,Course,8,D,,Course_11,Needed more real-world cases
25,Student_25,Course,9,C,,Course_11,Applications included
25,Student_25,Course,10,A,,Course_11,Overall effective course
